pm_note_count,pm_length_seconds,pm_pitch_range_min_note,pm_pitch_range_max_note,muspy_n_pitches_used,muspy_n_pitch_classes_used,theory_conjuction_melody_motion,pm_average_pitch_hz,muspy_pitch_entropy,muspy_pitch_class_entropy,pm_interval_range_min,pm_interval_range_max,pm_groove,pm_average_polyphony,pm_max_polyphony,pm_note_density,metadata_index
74.0,23.25,71.0,91.0,12.0,6.0,12.0,921.5221287490104,3.1758133163518734,2.175813316351874,-19.0,12.0,0.3690058560835884,1.9130434782608696,2.0,3.182795698924731,4895
32.0,20.499994875,60.0,88.0,14.0,6.0,8.03225806451613,738.9883843368738,3.48345859334435,2.491228908203315,-19.0,19.0,0.8856453821143625,1.85,5.0,1.5609760000000976,4896
36.0,11.671875,71.0,94.0,16.0,8.0,11.714285714285714,951.8784945274238,3.7744019192887706,2.7744019192887706,-19.0,12.0,0.3674234614174766,2.0,2.0,3.0843373493975905,4897
30.0,23.3671875,64.0,76.0,10.0,9.0,2.7586206896551726,494.7495479500707,3.0444138295776115,2.9240924804297177,-9.0,7.0,0.3937916016539959,1.0,2.0,1.283851554663992,4898
39.0,8.700000000000001,52.0,64.0,8.0,7.0,5.342105263157895,232.98118476688907,2.9375142338546363,2.7606784145664376,-11.0,7.0,0.3349453174041541,1.7647058823529411,3.0,4.482758620689655,4899
32.0,16.0,36.0,60.0,12.0,8.0,8.806451612903226,172.00672799233655,3.4375,2.7487781244591325,-24.0,14.0,0.8362246062461755,4.0,4.0,2.0,4900
46.0,9.6,64.0,81.0,10.0,7.0,5.711111111111111,554.9475183191181,3.099649871570762,2.627643188642192,-14.0,15.0,0.2455379581427053,2.0,2.0,4.791666666666667,4901
20.0,32.0,56.0,69.0,8.0,8.0,3.736842105263158,299.13028223440057,2.7414460711655217,2.7414460711655217,-6.0,5.0,0.4937279747182557,1.0625,2.0,0.625,4902
30.0,18.8203125,67.0,91.0,15.0,7.0,11.03448275862069,870.7071670111615,3.641084980573949,2.5492553971685,-16.0,12.0,0.8781686299836022,1.162162162162162,3.0,1.594022415940224,4903
16.0,20.99999475,52.0,83.0,12.0,6.0,11.333333333333334,540.2753493325005,3.452819531114783,2.399397470347699,-27.0,16.0,2.1333328,4.0,4.0,0.7619049523810001,4904
33.0,37.8,74.0,89.0,10.0,7.0,3.53125,989.1199341505204,3.193073394212973,2.780660046502767,-9.0,9.0,0.5973574620777746,0.9333333333333332,1.0,0.8730158730158729,4905
20.0,15.955563533333336,40.0,67.0,10.0,5.0,9.210526315789474,261.5479644687127,3.184183719779189,2.228212945841001,-27.0,15.0,1.4811846647467293,2.064516129032258,5.0,1.253481267409784,4906
19.0,42.666656,81.0,93.0,8.0,7.0,2.611111111111111,1286.7205602299448,2.865576855207248,2.694781460584273,-5.0,5.0,1.285303601036161,1.0,1.0,0.4453126113281528,4907
106.0,24.0,40.0,72.0,19.0,9.0,7.79047619047619,278.2907159460884,3.708103748357193,2.859542650829872,-29.0,21.0,0.2780966936982861,2.5,5.0,4.416666666666667,4908
95.0,19.2,64.0,88.0,14.0,7.0,4.574468085106383,648.3442494580385,3.5064229108351057,2.721539023593196,-12.0,14.0,0.1645397713359606,1.3421052631578947,2.0,4.947916666666667,4909
62.0,16.0,67.0,91.0,15.0,7.0,3.7704918032786887,818.3364468279913,3.7671466750027016,2.7184442555082846,-5.0,12.0,0.0317457651328476,1.0,1.0,3.875,4910
73.0,22.13269415208333,48.0,72.0,18.0,9.0,7.597222222222222,303.99254150587853,3.8352002924516326,2.950286795271277,-16.0,16.0,0.3493943201772357,2.613636363636364,5.0,3.2982880212587484,4911
24.0,23.90625,67.0,81.0,9.0,7.0,2.217391304347826,590.3006221145838,3.0220552088742,2.736440501696144,-4.0,5.0,0.6868781020354089,1.0638297872340423,2.0,1.003921568627451,4912
148.0,17.1818325,52.0,86.0,24.0,8.0,11.97278911564626,539.1743289609224,3.9648891758550393,2.4648891758550397,-31.0,12.0,0.2400144727955114,2.823529411764706,4.0,8.613749435632085,4913
25.0,9.3,55.0,69.0,8.0,6.0,2.5416666666666665,294.0045063709973,2.8692750707107133,2.538688570451097,-7.0,3.0,0.1837117307087384,1.0,2.0,2.6881720430107525,4914
24.0,18.55484953333333,79.0,86.0,6.0,6.0,3.0869565217391304,967.3464691786058,2.5068665431825217,2.506866543182522,-5.0,4.0,0.3142891566100043,1.0,1.0,1.2934623887347936,4915
3.0,24.0,76.0,81.0,3.0,3.0,,774.4153285964129,1.584962500721156,1.584962500721156,-3.0,-2.0,0.0,0.125,1.0,0.125,4916
56.0,19.2,72.0,93.0,12.0,7.0,6.509090909090909,969.4923009343128,3.237186789392632,2.701210936040801,-14.0,11.0,0.3249920533039905,1.9210526315789476,2.0,2.916666666666667,4917
16.0,31.96875,36.0,47.0,7.0,7.0,4.2,91.49674063834804,2.6556390622295662,2.6556390622295662,-7.0,6.0,0.339206078791181,1.0,1.0,0.5004887585532747,4918
63.0,18.96130138333333,71.0,88.0,17.0,12.0,2.8548387096774195,886.8148738258452,3.788544758231175,3.314526992839637,-11.0,9.0,0.2733045572712559,0.8648648648648649,2.0,3.3225567552750337,4919
76.0,17.80968780833333,67.0,96.0,16.0,7.0,10.306666666666668,904.047006272368,3.712267849228258,2.6024189604704064,-17.0,12.0,0.2993074740747913,1.1428571428571428,2.0,4.267340383386106,4920
32.0,9.45,65.0,79.0,9.0,7.0,3.3548387096774195,542.6591775849173,2.8119996115311405,2.63669834670499,-9.0,12.0,0.1346170426765505,1.0,1.0,3.386243386243386,4921
76.0,21.7846172,69.0,96.0,19.0,8.0,11.266666666666667,1172.754393652826,3.919955436449005,2.7061647134989157,-20.0,12.0,0.380346468814115,2.069767441860465,4.0,3.488700274246729,4922
9.0,9.0,53.0,72.0,8.0,6.0,,344.33297948579855,2.94770277922009,2.5032583347756456,-18.0,11.0,1.299038105676658,3.0,3.0,1.0,4923
34.0,29.538464,72.0,93.0,12.0,7.0,6.727272727272728,1175.7425890613004,3.289362020374832,2.536608254391499,-21.0,7.0,1.5094532797158235,4.237288135593221,5.0,1.1510415707465358,4924
33.0,29.538464,60.0,84.0,13.0,7.0,7.6875,648.9272536658528,3.40079318125156,2.557875560318718,-22.0,12.0,1.5263951143522307,4.11864406779661,5.0,1.1171874069010497,4925
13.0,12.0,76.0,89.0,10.0,8.0,4.083333333333333,968.6380958426588,3.238901256602631,2.873140679513133,-5.0,10.0,0.5904513633653495,0.75,1.0,1.0833333333333333,4926
7.0,10.992308608333332,76.0,84.0,6.0,6.0,,834.2803120476267,2.521640636343318,2.5216406363433186,-5.0,4.0,0.7597241710765132,1.0,1.0,0.6368089042453975,4927
55.0,29.538464,60.0,84.0,14.0,7.0,7.962962962962963,690.5748389063336,3.594729486133925,2.699886360551354,-24.0,12.0,1.0164834178569275,4.627118644067797,5.0,1.861979011501749,4928
40.0,9.6,31.0,74.0,14.0,7.0,10.102564102564102,265.43628272546806,3.549581770147836,2.7424962976440206,-31.0,28.0,0.3109443527908883,3.3684210526315788,4.0,4.166666666666667,4929
52.0,16.58524109375,72.0,96.0,13.0,6.0,10.745098039215684,1207.0756499023437,3.531957394771716,2.422159203530433,-20.0,12.0,0.433613984005178,0.6363636363636364,3.0,3.1353177024116783,4930
36.0,20.37499490625,59.0,89.0,16.0,7.0,8.342857142857143,649.8112760017902,3.763558599134238,2.7002065175371843,-17.0,24.0,0.9174545956871352,2.325,4.0,1.7668716073620738,4931
56.0,20.210528,43.0,72.0,16.0,9.0,8.727272727272727,309.0796968450265,3.757462287781333,2.89429859661771,-23.0,14.0,0.7259682622136246,4.175,5.0,2.770833102430575,4932
41.0,23.625,69.0,84.0,9.0,6.0,2.625,630.9402424601551,2.752993166467584,2.320423959308813,-7.0,7.0,0.3643381802258891,1.1063829787234043,2.0,1.7354497354497354,4933
65.0,20.210528,53.0,72.0,6.0,5.0,8.390625,316.4577307457363,1.9765038841196407,1.3168556978063015,-17.0,16.0,0.0391640851708796,1.9,3.0,3.2161455653212028,4934
19.0,23.9296875,52.0,62.0,9.0,9.0,2.2222222222222223,225.1685961084937,2.8795064608120065,2.8795064608120065,-4.0,8.0,0.511453626187606,1.0212765957446808,2.0,0.7939928174991838,4935
52.0,9.6,79.0,91.0,8.0,7.0,3.862745098039216,1199.0445994654424,2.7860382754173485,2.680081063795676,-12.0,5.0,0.0636273754493645,0.7368421052631579,1.0,5.416666666666667,4936
7.0,23.203125,81.0,93.0,4.0,3.0,,1161.7933800467797,1.950212064914747,1.5566567074628228,-5.0,12.0,3.993914743765664,0.2391304347826087,1.0,0.3016835016835016,4937
23.0,9.3,72.0,84.0,8.0,7.0,2.3181818181818183,792.4146573495854,2.7570754133139395,2.6701188915748086,-5.0,5.0,0.102952287753692,0.7777777777777778,1.0,2.4731182795698925,4938
34.0,16.0,64.0,76.0,6.0,5.0,0.8181818181818182,490.5092320873026,2.169805209602165,2.0636393132952007,-5.0,8.0,0.4078268780075563,0.3125,1.0,2.125,4939
13.0,32.0,43.0,79.0,13.0,5.0,3.0,310.8718139441313,3.7004397181410926,2.199687794731328,2.0,5.0,0.0200029837184078,0.03125,1.0,0.40625,4940
61.0,20.210528,60.0,72.0,4.0,3.0,7.75,342.8334290156015,1.6469269407745295,1.0236982481827188,-12.0,12.0,8.75657986045563e-16,1.8,2.0,3.0182289151475903,4941
8.0,11.9765625,67.0,77.0,8.0,8.0,,552.0531184762244,3.0,3.0,-2.0,5.0,0.0635278994230254,1.2173913043478262,2.0,0.6679712981082844,4942
116.0,23.0625,67.0,96.0,18.0,7.0,12.0,997.8739353639492,3.819328493843731,2.5661555149277766,-21.0,12.0,0.2059775438785272,3.1739130434782608,4.0,5.029810298102981,4943
55.0,24.0,79.0,93.0,8.0,7.0,2.703703703703704,1001.5652033524134,2.5419086846272645,2.440603562359885,-9.0,5.0,0.1559023911155809,0.9791666666666666,1.0,2.2916666666666665,4944
15.0,10.105264,48.0,76.0,12.0,6.0,10.357142857142858,367.69438168645,3.456564762130954,2.440223928941852,-24.0,19.0,1.0366128947822406,3.65,5.0,1.4843748763020936,4945
14.0,20.210528,55.0,67.0,6.0,5.0,5.076923076923077,296.8717235045666,2.521640636343318,2.235926350629033,-9.0,7.0,0.6939040346877944,1.15,2.0,0.6927082756076437,4946
33.0,29.538464,60.0,81.0,12.0,7.0,7.6875,594.3208558549703,3.2752868342795507,2.557875560318718,-21.0,12.0,1.5263951143522307,4.11864406779661,5.0,1.1171874069010497,4947
66.0,24.0,72.0,86.0,9.0,8.0,3.7384615384615385,933.668603815383,2.556508720450173,2.474741431573321,-14.0,7.0,0.0609961455397802,1.0208333333333333,2.0,2.75,4948
15.0,12.0,81.0,93.0,7.0,6.0,3.2142857142857144,1230.2616802932123,2.5492553971685004,2.2825887305018333,-5.0,7.0,0.4670248868079293,0.9166666666666666,1.0,1.25,4949
37.0,20.37499490625,60.0,86.0,13.0,6.0,6.25,715.2463888265273,3.2287989733277533,2.445184960903673,-19.0,15.0,0.904189078821837,1.725,4.0,1.8159513742332425,4950
32.0,19.2,34.0,65.0,14.0,8.0,11.96774193548387,201.2880848129782,3.75,2.85845859334435,-30.0,19.0,1.0034695274954104,4.0,4.0,1.6666666666666667,4951
120.0,21.333344,36.0,71.0,13.0,7.0,7.983193277310924,271.35628065015254,3.4711651861604262,2.604735141396997,-31.0,19.0,0.1663781493505736,3.333333333333333,5.0,5.624997187501406,4952
111.0,38.4,43.0,65.0,17.0,10.0,7.209090909090909,242.82436448226585,3.590697363961477,2.928524484750953,-22.0,14.0,0.534434125698148,3.842105263157895,5.0,2.890625,4953
54.0,22.125,36.0,65.0,19.0,9.0,8.245283018867925,194.3541261487783,3.9822435315543663,2.839643465078989,-22.0,12.0,0.4754591454342426,1.6136363636363635,5.0,2.440677966101695,4954
12.0,14.769232,65.0,88.0,11.0,7.0,11.0,751.1943060173767,3.418295834054489,2.688721875540867,-23.0,16.0,1.644412831490231,3.0,3.0,0.8124999322916723,4955
156.0,16.090922499999998,57.0,90.0,18.0,6.0,11.90967741935484,605.7253389603306,3.901289247638821,2.401289247638821,-31.0,12.0,0.2081609207447592,2.5,4.0,9.694907175147977,4956
22.0,17.38388110833333,86.0,93.0,7.0,7.0,2.571428571428572,1413.6471461091087,2.5783371647621083,2.5783371647621083,-5.0,4.0,0.5361958665516917,0.8529411764705882,1.0,1.2655401784503597,4957
32.0,42.33332275,48.0,77.0,12.0,7.0,9.903225806451612,393.13402702308383,3.288409377088532,2.4751878900165245,-24.0,16.0,2.229931725840064,3.761904761904762,4.0,0.7559057007874488,4958
29.0,29.538464,60.0,77.0,9.0,7.0,6.071428571428571,486.1784888793306,3.0431813232968588,2.6202619265213274,-17.0,7.0,1.5988162632982563,3.6271186440677967,4.0,0.981770751519104,4959
21.0,37.333324,36.0,60.0,10.0,7.0,10.05,142.80999125804436,3.1649632555969816,2.5935346841684104,-21.0,9.0,2.4440397596330223,2.8378378378378377,3.0,0.5625001406250352,4960
22.0,12.0,61.0,93.0,20.0,9.0,9.047619047619047,824.4030589734259,4.277613436819115,3.049452072789394,-17.0,22.0,0.9757515765757444,4.875,6.0,1.8333333333333333,4961
56.0,15.75,64.0,84.0,11.0,7.0,6.581818181818182,725.6865616761896,3.281941029154713,2.5987698264548973,-20.0,12.0,0.0833195580901061,1.0,1.0,3.555555555555556,4962
40.0,42.54165603125,53.0,81.0,13.0,7.0,10.256410256410255,493.6835108223348,3.1692851864915075,2.4190997464259945,-20.0,19.0,0.9650964513546872,2.494117647058824,3.0,0.9402548873653868,4963
46.0,18.75,74.0,93.0,10.0,7.0,2.8666666666666667,1039.7778834288945,2.935484241477428,2.616076471780464,-5.0,9.0,0.1901461426260221,0.7027027027027027,1.0,2.453333333333333,4964
24.0,9.0,84.0,93.0,6.0,6.0,2.739130434782609,1327.581350589656,2.417628649429343,2.4176286494293437,-5.0,7.0,0.2247872339949664,0.5555555555555556,1.0,2.6666666666666665,4965
63.0,15.625,55.0,64.0,4.0,4.0,7.935483870967742,259.6624507162032,1.839566897463264,1.839566897463264,-9.0,9.0,0.0,1.0,1.0,4.032,4966
20.0,15.0,69.0,88.0,10.0,5.0,11.63157894736842,815.5208988571238,3.246439344671016,2.246439344671016,-17.0,12.0,0.9488292830168392,1.8666666666666667,2.0,1.3333333333333333,4967
97.0,19.2,59.0,88.0,18.0,7.0,4.541666666666667,646.468128498659,3.869162227939238,2.6560357856205234,-14.0,10.0,0.1841099790206931,0.9210526315789472,2.0,5.052083333333334,4968
128.0,16.0,71.0,84.0,9.0,7.0,5.952755905511811,757.6992530911526,3.0306390622295662,2.5306390622295662,-5.0,13.0,0.0,1.0,1.0,8.0,4969
6.0,23.9765625,69.0,76.0,4.0,4.0,,555.6010609997571,1.9182958340544891,1.9182958340544896,-5.0,7.0,0.485558031096696,0.2340425531914893,2.0,0.2502443792766373,4970
8.0,21.333328,69.0,76.0,5.0,5.0,,568.1850549713191,2.1556390622295662,2.1556390622295662,-7.0,7.0,0.9331387163469492,1.0,1.0,0.3750000937500234,4971
38.0,21.333344,43.0,71.0,13.0,7.0,7.648648648648648,250.78056995790624,3.461340265761198,2.546130395012048,-26.0,12.0,1.044424071486689,4.714285714285714,6.0,1.7812491093754452,4972
56.0,22.1423095375,64.0,92.0,20.0,9.0,11.727272727272728,755.2793157419794,4.162016252639432,3.026129815595918,-19.0,12.0,0.5141569170687476,2.090909090909091,4.0,2.529094804006734,4973
18.0,11.90625,61.0,89.0,13.0,9.0,13.117647058823527,782.2571855228787,3.5724312513221195,3.044110417748401,-23.0,27.0,1.1135900221732324,3.9130434782608696,6.0,1.5118110236220472,4974
28.0,16.0,69.0,88.0,10.0,5.0,11.74074074074074,788.4059888731284,3.270942421748537,2.270942421748537,-19.0,12.0,0.6006398051935872,2.0,2.0,1.75,4975
56.0,29.538464,60.0,84.0,14.0,7.0,7.818181818181818,684.6338474621416,3.629244771146228,2.6974936014189885,-24.0,12.0,1.0092283724406783,4.728813559322034,6.0,1.8958331753472355,4976
18.0,20.99999475,48.0,72.0,13.0,7.0,9.0,327.0359024260224,3.614369445886756,2.710777084415068,-20.0,19.0,1.8158170994244704,3.463414634146341,4.0,0.857143071428625,4977
10.0,21.333328,72.0,81.0,5.0,5.0,,720.0318623803728,2.170950594454669,2.1709505944546685,-7.0,5.0,1.4054563864884286,1.0,1.0,0.4687501171875293,4978
95.0,9.6,41.0,67.0,12.0,7.0,9.095744680851064,219.42972794554004,3.434740783579935,2.605544365686406,-24.0,12.0,0.1841685708032363,4.315789473684211,5.0,9.895833333333334,4979
56.0,42.62498934375,41.0,69.0,14.0,7.0,9.309090909090909,249.35281694709784,3.4301180230488884,2.419805034028088,-19.0,16.0,0.2112617343106787,1.8705882352941177,2.0,1.313783319648176,4980
20.0,11.25,72.0,93.0,12.0,9.0,2.9473684210526314,892.3315412823622,3.4464393446710155,3.0086949695628418,-5.0,8.0,0.2947906903861297,0.8636363636363636,2.0,1.7777777777777777,4981
93.0,23.953125,36.0,72.0,25.0,10.0,11.826086956521738,307.1245805312277,4.146983230252989,2.958199750117887,-32.0,31.0,0.4947176724281085,4.97872340425532,6.0,3.882583170254403,4982
12.0,22.921875,79.0,84.0,4.0,4.0,2.272727272727273,909.7099559463568,1.792481250360578,1.7924812503605778,-3.0,3.0,1.2120265114521258,0.7333333333333333,2.0,0.523517382413088,4983
20.0,10.665385504166666,72.0,96.0,11.0,5.0,11.526315789473683,1029.463012118687,3.3841837197791893,2.246439344671016,-24.0,12.0,0.6233445870261022,1.809523809523809,2.0,1.8752252313980176,4984
76.0,20.210528,36.0,62.0,14.0,8.0,6.8933333333333335,189.78317872288653,3.31618088300762,2.7995301445670657,-24.0,12.0,0.4006864250830066,2.825,4.0,3.760416353298637,4985
20.0,21.166661375,40.0,64.0,12.0,7.0,9.105263157894736,195.88983618600255,3.341446071165522,2.570950594454668,-15.0,19.0,0.8153647111498064,1.119047619047619,2.0,0.944882125984311,4986
28.0,15.4375,72.0,84.0,8.0,7.0,4.666666666666667,834.9366564785353,2.8423709931771084,2.610577243331642,-5.0,12.0,0.1571348402636772,1.0666666666666669,2.0,1.8137651821862348,4987
3.0,8.25,84.0,89.0,3.0,3.0,,1253.9751381952965,1.584962500721156,1.584962500721156,-1.0,5.0,0.375,0.5,1.0,0.3636363636363636,4988
64.0,19.2,41.0,71.0,14.0,8.0,6.222222222222222,281.4237357283909,3.601409765557392,2.8439462981346573,-25.0,7.0,7.382297391000637e-16,1.0,1.0,3.333333333333333,4989
27.0,14.769232,69.0,88.0,10.0,7.0,6.1923076923076925,910.0480203738402,3.185830910437532,2.699926633446282,-19.0,7.0,0.9508233981116372,3.827586206896552,5.0,1.8281248476562624,4990
90.0,23.484375,67.0,93.0,18.0,8.0,12.03370786516854,892.3319913065279,3.696875394336585,2.602826578262028,-21.0,12.0,0.3219570987120289,2.5217391304347827,4.0,3.832335329341317,4991
63.0,23.859375,41.0,71.0,20.0,9.0,9.17741935483871,259.0068801219522,3.9323102800589806,2.89770685383053,-21.0,19.0,0.3389298387118361,2.4468085106382977,5.0,2.6404715127701377,4992
90.0,23.8359375,40.0,69.0,22.0,10.0,9.49438202247191,246.8684250574945,4.06461053670643,2.930741659764056,-27.0,24.0,0.3193401298225182,3.042553191489361,5.0,3.775811209439528,4993
32.0,16.0,69.0,88.0,10.0,5.0,11.774193548387096,808.519994172875,3.2272170014624826,2.2272170014624826,-17.0,12.0,0.5729780538171487,2.0,2.0,2.0,4994
62.0,16.0,74.0,84.0,7.0,7.0,3.885245901639344,822.8883539901848,2.5837465215041644,2.583746521504165,-5.0,9.0,0.04451959217705,1.21875,2.0,3.875,4995
16.0,24.0,52.0,60.0,7.0,7.0,2.066666666666667,200.01882257949688,2.349601752714581,2.349601752714581,-3.0,5.0,0.4636809247747852,1.0,1.0,0.6666666666666666,4996
32.0,9.3,67.0,91.0,15.0,7.0,12.161290322580646,879.2570958150103,3.7181390622295662,2.6556390622295662,-24.0,12.0,0.3846698112455185,1.3333333333333333,2.0,3.440860215053763,4997
8.0,21.333344,84.0,89.0,4.0,4.0,,1234.14612156388,2.0,2.0,-4.0,3.0,1.0209913511103077e-15,1.0,1.0,0.3749998125000937,4998
100.0,23.953125,62.0,93.0,20.0,8.0,11.98989898989899,738.414187907024,3.885930843285672,2.703661571960835,-19.0,12.0,0.2655300328533618,2.8085106382978724,4.0,4.174820613176777,4999
77.0,22.01730952708333,48.0,69.0,16.0,9.0,6.592105263157895,280.5925097279641,3.4585059346176146,2.834151726633421,-19.0,19.0,0.3016740854862565,1.7045454545454546,4.0,3.4972483765685745,5000
128.0,21.333344,28.0,71.0,17.0,7.0,8.48031496062992,253.5564136085321,3.527921884241178,2.6239966437001945,-39.0,19.0,0.1666615832403304,3.357142857142857,5.0,5.9999970000015,5001
60.0,22.875,79.0,88.0,7.0,7.0,3.457627118644068,992.9536334521916,2.446557263926028,2.446557263926028,-9.0,7.0,0.0484053375372706,1.0,1.0,2.622950819672131,5002
28.0,14.769232,65.0,84.0,9.0,7.0,7.851851851851852,717.4959710841555,3.022563191663422,2.5750872983426785,-18.0,11.0,0.9523685085732062,4.0,4.0,1.8958331753472355,5003
35.0,29.538464,60.0,84.0,13.0,7.0,7.323529411764706,600.8402436876922,3.4897379316519905,2.615735346915335,-21.0,12.0,1.4929659616845008,4.372881355932203,5.0,1.184895734592022,5004
46.0,17.95,42.0,62.0,10.0,7.0,5.355555555555555,211.4942900441688,2.8640286658730165,2.4031476972814634,-14.0,15.0,0.0077602418884121,2.1714285714285717,4.0,2.562674094707521,5005
13.0,20.99999475,48.0,83.0,13.0,7.0,14.916666666666666,513.2436038196532,3.7004397181410926,2.7192945256669794,-31.0,19.0,2.309400499408234,3.2439024390243905,4.0,0.6190477738095626,5006
48.0,42.5833226875,52.0,72.0,12.0,7.0,9.27659574468085,316.3083531178186,3.2487340530666224,2.46877934910278,-17.0,19.0,0.8735736227745542,2.0,2.0,1.1272018473581915,5007
60.0,23.6953125,55.0,79.0,21.0,10.0,12.067796610169491,413.4946226758349,4.031519764647184,2.998186431313851,-16.0,12.0,0.4478554436971493,2.3404255319148937,4.0,2.532146389713155,5008
100.0,38.25,57.0,81.0,17.0,10.0,6.727272727272728,507.04995433801537,3.5583525500251154,2.861824282431724,-20.0,15.0,0.3094833738307858,2.460526315789474,5.0,2.6143790849673203,5009
32.0,29.538464,72.0,96.0,12.0,7.0,7.483870967741935,1355.244709643117,3.4147170014624826,2.6193497041442484,-21.0,12.0,1.543799401719802,4.0,4.0,1.083333243055563,5010
32.0,29.538464,60.0,89.0,15.0,7.0,9.387096774193548,729.9419808109619,3.625807235905091,2.5609936758692484,-29.0,12.0,1.543799401719802,4.0,4.0,1.083333243055563,5011
52.0,16.0,79.0,93.0,10.0,8.0,7.137254901960785,1331.749558097323,3.194734191823834,2.936261696575313,-12.0,12.0,0.2016369000117953,0.875,1.0,3.25,5012
89.0,18.9,55.0,81.0,15.0,7.0,5.068181818181818,421.9252989531748,3.7839696988346825,2.7506667192581817,-21.0,12.0,0.2200729256128746,2.45945945945946,4.0,4.708994708994709,5013
21.0,17.39355853333333,60.0,69.0,8.0,8.0,2.4,369.1092611610368,2.7559113286549373,2.7559113286549377,-4.0,8.0,0.3476741106629186,1.0294117647058822,2.0,1.207343509366138,5014
86.0,9.6,36.0,69.0,9.0,6.0,7.447058823529412,275.9796003617789,2.692149970045567,1.9563765448190404,-33.0,12.0,0.1583915694516485,3.210526315789474,5.0,8.958333333333334,5015
25.0,17.38388110833333,62.0,71.0,8.0,8.0,2.333333333333333,370.3913034466616,2.611346433249389,2.611346433249389,-4.0,4.0,0.430933262984432,0.9411764705882352,2.0,1.438113839148136,5016
5.0,11.9296875,45.0,64.0,5.0,3.0,,191.05082360392083,2.321928094887362,1.521928094887362,3.0,7.0,0.0,0.5652173913043478,4.0,0.4191224623444662,5017
